Jim Lehrer just directed the debate audience ... 30 seconds ... #tweetdebate	^ ^ R V D N N , $ N , #	0.9979 0.9959 0.9992 0.9967 0.9997 0.9963 0.9881 0.9623 0.9930 0.9717 0.9633 0.9767	Jim Lehrer just directed the debate audience ... 30 seconds ... #tweetdebate
@cgritter I was gonna say the same thing ! You'd think he'd have a leg up on all that Russia stuff ( cuz Sarah can see it from her house ! )	@ O V V V D A N , L V L V D N T P D P ^ N , P ^ V V O P D N , ,	0.9995 0.9986 0.9997 0.9868 0.9996 0.9995 0.9962 0.9994 0.9978 0.9635 0.9990 0.8903 0.9999 0.9991 0.9946 0.7308 0.9896 0.6064 0.5341 0.9826 0.9950 0.9871 0.9296 0.9942 0.9917 0.9998 0.9310 0.9980 0.9417 0.9975 0.9970 0.9319	@cgritter I was gonna say the same thing! You'd think he'd have a leg up on all that Russia stuff (cuz Sarah can see it from her house!)
Mccain +2 for clearly understanding the situation in Russia #tweetdebate	^ $ P R V D N P ^ #	0.9546 0.9885 0.9959 0.8587 0.9982 0.9993 0.9997 0.9989 0.9773 0.9482	Mccain +2 for clearly understanding the situation in Russia #tweetdebate
OMG ... McCain is looking in Putin's eyes and sees K-G-B . #current #tweetdebate #debate08	! , ^ V V P Z N & V ^ , # # #	0.9753 0.9467 0.9633 0.9972 0.9573 0.9795 0.8284 0.9786 0.9963 0.9967 0.9893 0.9924 0.9546 0.9958 0.9951	OMG ... McCain is looking in Putin's eyes and sees K-G-B. #current #tweetdebate #debate08
@current Is Russia run by the KGB more than the US is run by the CIA ? Why are they fighting ? #current	@ V ^ V P D ^ A P D ^ V V P D ^ , R V O V , #	0.9982 0.9855 0.9895 0.9727 0.9966 0.9964 0.9978 0.8231 0.9995 0.9810 0.8983 0.9852 0.9774 0.9966 0.9981 0.6681 0.9960 0.9193 0.9856 0.9954 0.9998 0.9986 0.9604	@current Is Russia run by the KGB more than the US is run by the CIA?  Why are they fighting?  #current
Mccain -1 he is loosing me here .. #tweetdebate	^ $ O V V O R , #	0.9400 0.9268 0.9965 0.9998 0.9962 0.9993 0.9935 0.9937 0.9773	Mccain -1 he is loosing me here.. #tweetdebate
@stealingsand Totally !	@ R ,	0.9992 0.9751 0.9974	@stealingsand Totally!
McCain +2 for KGB soundbite and for access to facts ( accurate or not ) #tweetdebate	^ $ P ^ N & P N P N , A & R , #	0.9397 0.9903 0.9995 0.9987 0.6566 0.9968 0.9896 0.8478 0.9964 0.9475 0.9879 0.9844 0.9913 0.9918 0.9404 0.9795	McCain +2 for KGB soundbite and for access to facts (accurate or not) #tweetdebate
+1 Obama for being clear about dealing with Russia #tweetdebate	$ ^ P V A P V P ^ #	0.2474 0.9952 0.9979 0.9967 0.8830 0.9933 0.9948 0.9991 0.9907 0.9482	+1 Obama for being clear about dealing with Russia #tweetdebate
McCain -2 for being sure there won't be a cold war . Venezuela has receives military funding from Russia now #tweetdebate	^ $ P V A R V V D A N , ^ V V A N P ^ R #	0.9397 0.9884 0.9983 0.9969 0.8295 0.9185 0.9469 0.9997 0.9723 0.9968 0.9994 0.9966 0.9978 0.9691 0.9816 0.8719 0.9944 0.9998 0.9963 0.9819 0.9621	McCain -2 for being sure there won't be a cold war. Venezuela has receives military funding from Russia now #tweetdebate
" mccain , you've looked into mr putin's eyes , but you can't look into obama's ? #tweetdebate "	, ^ , L V P ^ Z N , & O V V P Z , # ,	0.9784 0.8648 0.9960 0.9603 0.9963 0.9927 0.9356 0.7331 0.9874 0.9987 0.9945 0.9995 0.9999 0.9989 0.9986 0.7058 0.9958 0.9445 0.9905	"mccain, you've looked into mr putin's eyes, but you can't look into obama's? #tweetdebate"
#tweetdebate test	# N	0.7937 0.9633	#tweetdebate test
Fail Whale #tweetdebate	V N #	0.5522 0.8913 0.9384	Fail Whale #tweetdebate
McCain if elected would lead us unsustainably into war across the globe #tweetdebate	^ P V V V O R P N P D N #	0.8997 0.9946 0.8913 0.9867 0.9998 0.9783 0.6047 0.9961 0.9957 0.9999 0.9994 0.9747 0.9519	McCain if elected would lead us unsustainably into war across the globe  #tweetdebate
" #tweetdebate : Offended that there's no Independent representation . So who's representing me ? Why list Rep , Dem , Ind on screen-there's no Ind "	, # , V P L D N N , P L V O , R N N , ^ , ^ P Z D N ,	0.9743 0.8903 0.8100 0.8145 0.5116 0.3983 0.9347 0.5631 0.9983 0.9988 0.6747 0.9804 0.9995 0.9967 0.9983 0.8936 0.8934 0.6008 0.9952 0.5269 0.9856 0.8092 0.9745 0.4145 0.6940 0.6252 0.9851	"#tweetdebate: Offended that there's no Independent representation. So who's representing me? Why list Rep, Dem, Ind on screen-there's no Ind"
McCain -3 for being a condescending A-hole #tweetdebate	^ $ P V D A N #	0.9397 0.9867 0.9983 0.9985 0.9968 0.9963 0.9347 0.9111	McCain -3 for being a condescending A-hole #tweetdebate
i think i've stopped watching the debate and am totally taken by twitter updates ... #debate08 #current #tweetdebate	O V L V V D N & V R V P ^ N , # # #	0.9890 0.9997 0.9895 0.9989 0.9991 0.9996 0.9981 0.9980 0.9395 0.9937 0.9969 0.9937 0.9953 0.9919 0.9477 0.9575 0.9927 0.9958	i think i've stopped watching the debate and am totally taken by twitter updates...#debate08 #current #tweetdebate
@laurens33 You need TiVo ! #current #tweetdebate	@ O V ^ , # #	0.9984 0.9986 0.9957 0.9480 0.9980 0.9789 0.9959	@laurens33 You need TiVo! #current #tweetdebate
" #tweetdebate Oh lord , more boring stories . -2 McCain "	, # ! ^ , R A N , $ ^ ,	0.9743 0.9377 0.9468 0.5349 0.9960 0.9084 0.9843 0.9989 0.9980 0.9712 0.8210 0.9899	"#tweetdebate Oh lord, more boring stories. -2 McCain"
-1 McCain for leading right off with attack followed by confusion about policy #tweetdebate	$ ^ P V R T P N V P N P N #	0.9448 0.9543 0.9973 0.9834 0.6085 0.4031 0.9922 0.5796 0.9951 0.9957 0.9871 0.9955 0.9942 0.9622	-1 McCain for leading right off with attack followed by confusion about policy #tweetdebate
re Russia/Iran McCain's definitely more about the military action . Scary if he becomes president . #debate08 #tweetdebate	G ^ Z R R P D A N , A P O V N , # #	0.3747 0.9319 0.7827 0.9998 0.7502 0.9990 0.9991 0.6662 0.9995 0.9982 0.9906 0.9998 0.9988 0.9997 0.9600 0.9967 0.9576 0.9965	re Russia/Iran McCain's definitely more about the military action. Scary if he becomes president. #debate08 #tweetdebate
@current Couldn't we just transfer spies on all sides into green jobs ? Only in a perfect world ? Damn #current	@ V O R V N P D N P A N , R P D A N , ! #	0.9990 0.9850 0.9910 0.9964 0.7646 0.9768 0.9979 0.9963 0.9958 0.9985 0.9594 0.9984 0.9975 0.9362 0.9813 0.9979 0.9993 0.9898 0.9987 0.9432 0.6684	@current  Couldn't we just transfer spies on all sides into green jobs?  Only in a perfect world?  Damn  #current
So one sign in Georgia meant the Russians would invade ? Quite a stretch ... #tweetdebate	P $ N P ^ V D ^ V V , R D N , #	0.8034 0.9106 0.8740 0.9980 0.9999 0.9872 0.9996 0.7095 0.9968 0.9989 0.9986 0.9177 0.9916 0.9825 0.9395 0.9792	So one sign in Georgia meant the Russians would invade?  Quite a stretch... #tweetdebate
mccain +1 for pronouncing the President of Georgia's name - although I have no idea if he said it correctly #tweetdebate	^ $ P V D N P Z N , P O V D N P O V O R #	0.8642 0.4918 0.9899 0.7418 0.9973 0.8893 0.9969 0.8871 0.9934 0.9704 0.8776 0.9996 0.9999 0.9911 0.9946 0.9998 0.9988 0.9999 0.9950 0.9922 0.9621	mccain +1 for pronouncing the President of Georgia's name - although I have no idea if he said it correctly #tweetdebate
" Okay , McCain , enough with the "" I went there once "" and the "" I've been doing this for 35 years . "" We know . You're old . #tweetdebate "	, ! , ^ , R P D , O V R R , & D , L V V O P $ N , , O V , L A , # ,	0.9861 0.8395 0.9953 0.9861 0.9969 0.6987 0.9998 0.9959 0.9598 0.9977 0.9996 0.9845 0.9387 0.9924 0.9982 0.9854 0.9329 0.9853 0.9926 0.9999 0.7533 0.9966 0.9689 0.9954 0.9974 0.9467 0.9971 0.9954 0.9986 0.9867 0.9972 0.9973 0.9615 0.9904	"Okay, McCain, enough with the ""I went there once"" and the ""I've been doing this for 35 years."" We know. You're old. #tweetdebate"
#tweetdebate How come McCain doesn't want Canada to be a member of his Justice League ? I thought we were best friends :-(	# R V ^ V V ^ P V D N P D N N , O V O V A N E	0.8956 0.9793 0.9930 0.9883 0.9922 0.9996 0.9987 0.9945 0.9998 0.9890 0.9993 0.9994 0.9986 0.6233 0.9286 0.9958 0.9983 0.9995 0.9976 0.9964 0.9959 0.9966 0.9823	#tweetdebate How come McCain doesn't want Canada to be a member of his Justice League?  I thought we were best friends :-(
#tweetdebate sounds like McCain has been spending a lot of american tax dollars visiting all over the place	# V P ^ V V V D N P ^ N N V D P D N	0.8513 0.9711 0.9726 0.9855 0.9907 0.9902 0.9998 0.9967 0.9842 0.9979 0.8960 0.9595 0.9926 0.9981 0.7776 0.9705 0.9994 0.9958	#tweetdebate sounds like McCain has been spending a lot of american tax dollars visiting all over the place
@current #current I know you know so much about Russia . After all its your VPs neighbor and she can see it from her front door after all ..	@ # O V O V R R P ^ , P X L D ^ N & O V V O P D N N P D ,	0.9993 0.8216 0.9983 0.9999 0.9996 0.9983 0.9773 0.8609 0.9964 0.9880 0.9936 0.9548 0.5398 0.9347 0.8315 0.7890 0.9525 0.9959 0.9980 0.9993 0.9998 0.9310 0.9980 0.9316 0.9384 0.9970 0.9963 0.4590 0.9731	@current #current I know you know so much about Russia. After all its your VPs neighbor and she can see it from her front door after all..
" #current #tweetdebate Carri , don't forget Festoon !!! "	, # # ^ , V V ^ , ,	0.9787 0.9390 0.9821 0.9050 0.9871 0.9993 0.9998 0.7321 0.9943 0.9922	"#current #tweetdebate Carri, don't forget Festoon!!!"
+3 McCain for knowing obscure Ukrainian places and people #tweetdebate	$ ^ P V A A N & N #	0.9570 0.9592 0.9958 0.7920 0.9760 0.8835 0.9988 0.9979 0.9978 0.9370	+3 McCain for knowing obscure Ukrainian places and people #tweetdebate
" McCain -1 for "" having been "" everywhere or a least starting every argument with that . #tweetdebate "	, ^ $ P , V V , R & D A V D N P O , # ,	0.9819 0.9557 0.9805 0.9976 0.9797 0.9983 0.9463 0.9891 0.9951 0.9961 0.9751 0.9260 0.9493 0.9934 0.9966 0.9994 0.9276 0.9984 0.9609 0.9867	"McCain -1 for ""having been"" everywhere or a least starting every argument with that. #tweetdebate"
love the Tom Clancy suggestion !! :-P #tweetdebate	V D ^ ^ N , E #	0.9269 0.9907 0.9994 0.9967 0.9866 0.9954 0.9920 0.9657	love the Tom Clancy suggestion!!  :-P  #tweetdebate
Since when did the Republicans become tax-and-spend world police ? #tweetdebate	P R V D N V N N N , #	0.9529 0.7176 0.9981 0.9994 0.7022 0.9923 0.8258 0.9334 0.9475 0.9933 0.9763	Since when did the Republicans become tax-and-spend world police? #tweetdebate
McCain -2 for misrepresentng Obama's positions on Russia and Georgia . #tweetdebate	^ $ P ^ Z N P ^ & ^ , #	0.9397 0.9884 0.9976 0.3685 0.9230 0.9883 0.9990 0.9975 0.9973 0.9998 0.9939 0.9877	McCain -2 for misrepresentng Obama's positions on Russia and Georgia. #tweetdebate
using the rating say ( 1-5 ) is interesting too TheDailyDG : Obama +2 for bringing up Spain fiasco #tweetdebate	V D N V , $ , V A R ^ , ^ $ P V T ^ N #	0.9949 0.9982 0.9951 0.8005 0.9728 0.9939 0.9919 0.9943 0.9739 0.9304 0.5112 0.9072 0.9907 0.9905 0.9987 0.9996 0.8118 0.9946 0.6724 0.9693	using the rating say (1-5) is interesting too  TheDailyDG: Obama +2 for bringing up Spain fiasco #tweetdebate
#tweetdebate #debate08 Can you imagine Palin answering these questions ...	# # V O V ^ V D N ,	0.9596 0.9428 0.9984 0.9993 0.9964 0.9649 0.9989 0.9917 0.9976 0.9284	#tweetdebate #debate08 Can you imagine Palin answering these questions...
Obama +1 for alternative energy ! #tweetdebate	^ $ P A N , #	0.9605 0.4904 0.9964 0.7405 0.9983 0.9977 0.9911	Obama +1 for alternative energy! #tweetdebate
@SarahInMI I think I missed the rule for debate drinking game .. darn ..	@ O V O V D N P N V N , ! ,	0.9995 0.9986 0.9998 0.9989 1.0000 0.9989 0.9805 0.9992 0.9489 0.9251 0.9892 0.9955 0.6224 0.9965	@SarahInMI I think I missed the rule for debate drinking game.. darn..
" +2 good comeback Obama , foresight and plan could have prevented Georgian invasion #tweetdebate #debate08 "	, $ A N ^ , N & N V V V A N # # ,	0.9825 0.9844 0.9936 0.9958 0.9701 0.9944 0.9616 0.9979 0.5959 0.9933 0.9990 0.9516 0.7985 0.9997 0.9535 0.9908 0.9871	"+2 good comeback Obama, foresight and plan could have prevented Georgian invasion #tweetdebate #debate08"
@BarackObama What about oil shale ? #current #obamashot #mccainshot	@ O P N N , # # #	0.9991 0.9773 0.9546 0.9782 0.9596 0.9956 0.7414 0.9073 0.9319	@BarackObama What about oil shale? #current #obamashot #mccainshot
#tweetdebate McCain's doing quite well on the Georgia issue . Obama's response is decisive & knowledgeable . They both sound presidential .	# Z V R R P D ^ N , Z N V A & A , O D A A ,	0.8515 0.6605 0.9902 0.9927 0.7179 0.9986 0.9968 0.9999 0.9835 0.9977 0.9254 0.9911 0.9957 0.9957 0.9949 0.9683 0.9985 0.8530 0.3691 0.4313 0.7685 0.9977	#tweetdebate McCain's doing quite well on the Georgia issue. Obama's response is decisive & knowledgeable. They both sound presidential.
Come join our live blog . http://bsf4o.com click BLOG . #tweetdebate #momocrats	V V D A N , U V N , # #	0.9889 0.9994 0.9697 0.8599 0.9958 0.9976 0.9965 0.6544 0.8801 0.9967 0.9581 0.9939	Come join our live blog.  http://bsf4o.com click BLOG. #tweetdebate #momocrats
@dalbee agreed . +1 for obama . #tweetdebate	@ V , $ P ^ , #	0.9987 0.7569 0.9947 0.6437 0.9991 0.9775 0.9938 0.9871	@dalbee agreed. +1 for obama. #tweetdebate
@current #current My inner hippie is coming out . I'm glad we're getting to alternative energy now .	@ # D A N V V T , L A L V P N N R ,	0.9993 0.7344 0.9959 0.9975 0.9975 0.9968 0.9959 0.9526 0.9984 0.9975 0.9904 0.9244 0.9981 0.9849 0.4496 0.9902 0.9943 0.9990	@current #current My inner hippie is coming out. I'm glad we're getting to alternative energy now.
#current #tweetdebate It's sad that you can watch this and think that Mc has been the only one saying anything right tonight !	# # L A P O V V O & V P ^ V V D A $ V N R R ,	0.9448 0.9832 0.9941 0.9967 0.9872 0.9996 0.9997 0.9995 0.8279 0.9979 0.9978 0.6243 0.9087 0.9861 0.9962 0.9828 0.9605 0.8807 0.9867 0.9592 0.9229 0.7200 0.9960	#current #tweetdebate It's sad that you can watch this and think that Mc has been the only one saying anything right tonight!
Obama +1 ok again with energy indep . #tweetdebate	^ , ! R P N G , #	0.9605 0.4142 0.6316 0.9871 0.9984 0.9402 0.4382 0.9490 0.9870	Obama +1 ok again with energy indep. #tweetdebate
""" the issue of climate CHANGE "" counts ! #tweetdebate #obamashot #mccainshot "	, D N P N N , V , # # # ,	0.7883 0.9989 0.9984 0.9969 0.9742 0.9632 0.9891 0.6939 0.9976 0.9650 0.8888 0.8564 0.9917	"""the issue of climate CHANGE"" counts! #tweetdebate #obamashot #mccainshot"
" there's no such thing as a "" russian peacekeeper "" #obama -1 #tweetdebate "	, L D A N P D , A N , # $ # ,	0.9886 0.4801 0.8367 0.9272 0.9991 0.9901 0.9537 0.9698 0.3668 0.9843 0.9732 0.5368 0.9654 0.9003 0.9904	"there's no such thing as a ""russian peacekeeper"" #obama -1 #tweetdebate"
" ouch Obama topically pulling together pieces from everywhere , like 17 automakers to make one car #tweetdebate "	, ! ^ R V R N P R , P $ N P V $ N # ,	0.9805 0.9809 0.9936 0.3547 0.9962 0.5133 0.8325 0.9987 0.9792 0.9981 0.7591 0.9975 0.9941 0.9988 0.9978 0.8710 0.9957 0.8734 0.9905	"ouch Obama topically pulling together pieces from everywhere, like 17 automakers to make one car #tweetdebate"
obama : jump in and talk over him ! #tweetdebate	^ , V P & V P O , #	0.9727 0.9425 0.6474 0.7279 0.9970 0.9840 0.9482 0.9972 0.9984 0.9895	obama: jump in and talk over him! #tweetdebate
McCain never looks at Obama #tweetdebate	^ R V P ^ #	0.8964 0.9543 0.9978 0.9988 0.9988 0.9296	McCain never looks at Obama #tweetdebate
#current #tweetdebate drilling is not a solution . But Bush let the Chinese buy all the solar chip plants and wind turbine makers . Swiftfuel !	# # N V R D N , & ^ V D N V D D A N N & N N N , ^ ,	0.9448 0.9732 0.9537 0.9949 0.9952 0.9927 0.9996 0.9988 0.9932 0.9917 0.9943 0.9983 0.4511 0.9069 0.5939 0.9991 0.5513 0.9833 0.9911 0.9985 0.8714 0.5889 0.9981 0.9980 0.2946 0.9863	#current #tweetdebate drilling is not a solution. But Bush let the Chinese buy all the solar chip plants and wind turbine makers. Swiftfuel!
Obama +2 clarifying what he is objecting #Tweetdebate	^ $ V O O V V #	0.9807 0.9554 0.9634 0.9426 0.9994 0.9998 0.6482 0.9148	Obama +2 clarifying what he is objecting #Tweetdebate
" +2 Obama , foresight and plan could have prevented Georgian invasion #tweetdebate "	, $ ^ , N & N V V V A N # ,	0.9825 0.9845 0.9948 0.9954 0.9616 0.9979 0.5959 0.9933 0.9990 0.9516 0.7985 0.9997 0.9147 0.9950	"+2 Obama, foresight and plan could have prevented Georgian invasion #tweetdebate"
Mccain -3 for thinking that offshore drilling will help anything at all . #tweetdebate	^ $ P V D A N V V N P D , #	0.9546 0.9846 0.9966 0.9985 0.5421 0.9921 0.9987 0.9798 0.9979 0.9950 0.9996 0.7867 0.9925 0.9885	Mccain -3 for thinking that offshore drilling will help anything at all. #tweetdebate
" @cgritter #obamashot when obama says "" Change "" . #mccainshot when he says "" my friends """	, @ # R ^ V , N , , # R O V , D N ,	0.9203 0.9981 0.3995 0.9855 0.9444 0.9909 0.9860 0.7295 0.9787 0.9960 0.5481 0.9689 0.9970 0.9994 0.9826 0.9974 0.9872 0.9315	"@cgritter #obamashot when obama says ""Change"". #mccainshot when he says ""my friends"""
" +2 Obama for pointing out that he was never opposed to nuclear waste , but that he was for storing it safely #tweetdebate "	, $ ^ P V T P O V R V P A N , & P O V P V O R # ,	0.9825 0.9845 0.9957 0.9984 0.9987 0.6736 0.9284 0.9990 0.9992 0.9990 0.9667 0.9607 0.8665 0.9976 0.9988 0.9922 0.8127 0.9990 0.9997 0.9801 0.9992 0.9955 0.8328 0.9273 0.9877	"+2 Obama for pointing out that he was never opposed to nuclear waste, but that he was for storing it safely #tweetdebate"
" 1pt for McCain on another 9/11 attack ... "" we are a safe nation but far from safe "" . #tweetdebate "	, $ P ^ P D $ N , , O V D A N & R P A , , # ,	0.9811 0.9256 0.9996 0.9826 0.9937 0.9936 0.6219 0.9417 0.9212 0.9752 0.9943 0.9998 0.9930 0.9722 0.9992 0.9737 0.9865 0.9951 0.8756 0.9849 0.9879 0.9611 0.9847	"1pt for McCain on another 9/11 attack...""we are a safe nation but far from safe"". #tweetdebate"
Is McCain a truther ??? #tweetdebate	V ^ D N , #	0.9860 0.8938 0.9862 0.9870 0.9965 0.9756	Is McCain a truther??? #tweetdebate
" #current #tweetdebate SAFER ? I want some of those 71 year old man drugs !! And 6 or 7 houses , too . "	, # # A , O V D P D $ N A N N , & $ & $ N , R , ,	0.9787 0.9390 0.9726 0.9187 0.9964 0.9984 1.0000 0.8732 0.9964 0.9276 0.9905 0.8514 0.9953 0.9463 0.9891 0.9973 0.9987 0.9946 0.9901 0.9980 0.9976 0.9991 0.9879 0.9950 0.9720	"#current #tweetdebate SAFER?  I want some of those 71 year old man drugs!!  And 6 or 7 houses, too."
offshore drilling ? Kill the planet #tweetdebate .	A N , V D N # ,	0.9903 0.9985 0.9940 0.9930 0.9996 0.9944 0.7689 0.9959	offshore drilling?  Kill the planet #tweetdebate.
can you believe bin laden is still out there . seriously ? why the heck can't they find him ? #tweetdebate	V O V G ^ V R R R , R , R D N V O V O , #	0.9990 0.9993 0.9972 0.3392 0.9278 0.9911 0.9967 0.5396 0.9479 0.9984 0.9935 0.9970 0.9016 0.9962 0.9876 0.9994 0.9836 0.9999 0.9837 0.9966 0.9778	can you believe bin laden is still out there. seriously? why the heck can't they find him? #tweetdebate
" @sarking White privilege . He's a scolding grandfather , Obama interrupting looks like an "" angry black man . "" #debate08 "	, @ ^ N , L D V N , ^ V V P D , A A N , , # ,	0.9203 0.9972 0.6135 0.9623 0.9982 0.9908 0.9438 0.5831 0.9933 0.9967 0.9968 0.9958 0.9854 0.9650 0.8880 0.9731 0.8779 0.9404 0.9935 0.9971 0.7251 0.9322 0.9847	"@sarking White privilege. He's a scolding grandfather, Obama interrupting looks like an ""angry black man."" #debate08"
Is following #tweetdebate reaction to the debate rather than watching ti . I'll get it later on on the digital recorder	V V ^ N P D N R P V N , L V O R P P D A N	0.9947 0.6213 0.3997 0.9018 0.9997 0.9992 0.9993 0.9931 0.9632 0.9818 0.6161 0.9975 0.9903 1.0000 0.9961 0.9183 0.9309 0.9976 0.9990 0.7143 0.9992	Is following #tweetdebate  reaction to the debate rather than watching ti. I'll get it later on  on the digital recorder
